food_name,province,tp_group,kcal_group,kcal_100g,n_samples,std_kcal
Devrek Kireni,Zonguldak,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Devrek Beyaz Baklavası / Devrek Baklavası,Zonguldak,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Zonguldak Zılbıt Yemeği,Zonguldak,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Yenice Kırmızı Biberi,Çanakkale,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Ezine Peyniri,Çanakkale,Peynirler,peynir,341.85714285714283,7,44.149098033174546
Işıkeli Nohut Kahvesi,Çanakkale,Alkolsüz içecekler,soft içecekler,72.57142857142857,7,92.75569549962442
Bayramiç Tahin Helvası,Çanakkale,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Bayramiç Elması,Çanakkale,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Gelibolu Peynir Helvası,Çanakkale,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çanakkale Domatesi,Çanakkale,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Biga Pirinci,Çanakkale,Diğer ürünler,diğer,356.8,15,145.07791010350266
Bayramiç Beyazı,Çanakkale,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Bozcaada Çavuş Üzümü,Çanakkale,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Lapseki Şeftalisi,Çanakkale,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Biga Peynir Tatlısı,Çanakkale,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çankırı Sarımsaklı Et,Çankırı,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Şabanözü Cızlaması,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Eldivan Yağlı Çöreği,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Şabanözü Bazlaması,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Şabanözü Dondurma Helvası,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Kurşunlu Çiçek Balı,Çankırı,Bal,bal,326.0,2,1.4142135623730951
Çankırı Pıhtı,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çerkeş Pırasa Dolması,Çankırı,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Çankırı Ehlibilir,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çerkeş Kurabiyesi,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çerkeş Badıma Bükmesi,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çankırı Yumurta Tatlısı,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çankırı Yoka (İnce) Ekmek Muskası,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Yapraklı Panayır Helvası,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çankırı Yazma Çöreği,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çankırı Kıymalısı / Çankırı Kapalı Pidesi,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çankırı Küpecik Peyniri,Çankırı,Peynirler,peynir,341.85714285714283,7,44.149098033174546
Çankırı Kesme Kadayıfı,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çankırı Kaya Tuzu,Çankırı,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz",yiyecekler için çeşni,211.66666666666666,9,142.38328553590833
Çankırı Höşmerim Tatlısı,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çankırı Hameyli Tatlısı,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çankırı Bütün Et,Çankırı,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Çerkeş Lokumu,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çankırı Cimcik Hamuru Çorbası,Çankırı,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Çerkeş Sırma Baklavası,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çerkeş Su Böreği,Çankırı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çankırı Tutmaç Çorbası,Çankırı,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Kurşunlu Keşkeği,Çankırı,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Eldivan Kirazı,Çankırı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Alaca Yanıç Böreği,Çorum,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Çorum Kuru Mantısı,Çorum,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Çorum Leblebisi,Çorum,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Çorum Yırtma Yemeği,Çorum,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Osmancık Yaprak İçi Yemeği,Çorum,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Osmancık Malak Tatlısı,Çorum,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
İskilip Çileği,Çorum,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
İskilip Turşusu,Çorum,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Osmancık Kapari Turşusu,Çorum,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
İskilip Ramazan Keşkeği,Çorum,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
İskilip Dolması,Çorum,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
İskilip Sirke Salatası,Çorum,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Osmancık Kaypak Yemeği,Çorum,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
İskilip Baklavası,Çorum,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Alaca Borana Yemeği,Çorum,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Alaca Hingali,Çorum,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Alaca Mor Soğanı / Alaca Moru,Çorum,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Alaca Cızlağı,Çorum,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Kışlacık Pırasası,Çorum,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Osmancık Ayvalı Yahnisi,Çorum,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Alaca Çılbır Yemeği,Çorum,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Alaca Yarma Aşı,Çorum,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Oğuzlar Cevizi,Çorum,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Kargı Tulum Peyniri,Çorum,Peynirler,peynir,341.85714285714283,7,44.149098033174546
Osmancık Yırtmaç Yemeği,Çorum,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
İstanbul Simidi,İstanbul,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Şile Kestane Balı,İstanbul,Bal,bal,326.0,2,1.4142135623730951
Silivri Yoğurdu,İstanbul,Peynirler ve tereyağı dışında kalan süt ürünleri,süt ürünleri,398.0,3,269.56817319557587
Boğaziçi Lüferi,İstanbul,Diğer ürünler,diğer,356.8,15,145.07791010350266
Çatalca Ormanlı Pirinci,İstanbul,Diğer ürünler,diğer,356.8,15,145.07791010350266
Seferihisar Topan Karakılçık Buğdayı,İzmir,Diğer ürünler,diğer,356.8,15,145.07791010350266
Kavacık Üzümü,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Çavuşdağı Kuru Fasulyesi,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Menemen Menemeni,İzmir,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Bornova Kınalı Bamyası,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Bergama Çığırtması,İzmir,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Ödemiş Patatesi,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Ödemiş Nohut Mayalı Ekmeği,İzmir,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Ödemiş Köftesi,İzmir,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Gökçealan Osmancık Üzümü,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Bergama Tulum Peyniri,İzmir,Peynirler,peynir,341.85714285714283,7,44.149098033174546
Torbalı Kuru Domatesi,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Bergama Kozak Çam Fıstığı,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Bornova Misket Üzümü,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Tire Şiş Köfte,İzmir,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Çeşme Kavunu,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Çeşme Damla Sakızı,İzmir,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz",yiyecekler için çeşni,211.66666666666666,9,142.38328553590833
Bergama Köftesi,İzmir,İşlenmiş ve işlenmemiş et ürünleri,işlenmiş et,251.875,8,127.37283574496678
Seferihisar Mandalinası,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Gümüldür Mandalinası (Gümüldür Mandarini),İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
İzmir Gevreği,İzmir,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Bozdağ Kestane Şekeri,İzmir,"Çikolata, şekerleme ve türevi ürünler",çikolata/şeker,395.75,8,95.46839417165393
Beydağ Simit Dürüm,İzmir,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Ege İnciri,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Kemalpaşa Kirazı,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Kınık Kuru Domatesi,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
İzmir Boyozu,İzmir,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Ege Sultani Üzümü,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Bademli Koruk Şerbeti,İzmir,Alkolsüz içecekler,soft içecekler,72.57142857142857,7,92.75569549962442
Arslanlar Biberi,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
İzmir Şambalisi,İzmir,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
İzmir Tulum Peyniri,İzmir,Peynirler,peynir,341.85714285714283,7,44.149098033174546
İzmir Lokması,İzmir,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
İzmir Kumrusu,İzmir,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Urla Sakız Enginarı,İzmir,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Urfa Keten Köyneği Fıstığı / Şanlıurfa Keten Köyneği Fıstığı,Şanlıurfa,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Urfa Pendirli Kedeyif / Şanlıurfa Peynirli Kadayıf,Şanlıurfa,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Urfa Kıymalı Söğürme / Şanlıurfa Kıymalı Söğürme,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Urfa (Şanlıurfa) Külünçesi,Şanlıurfa,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Urfa Meyan Şerbeti (Biyanbalı),Şanlıurfa,Alkolsüz içecekler,soft içecekler,72.57142857142857,7,92.75569549962442
Suruç Narı,Şanlıurfa,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Hasenik Pestili,Şanlıurfa,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Urfa (Şanlıurfa) Frenk Çömleği,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Urfa (Şanlıurfa) Lahmacunu (Kıymalı Ekmeği),Şanlıurfa,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Urfa (Şanlıurfa) Patlıcanlı Kebabı,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Urfa (Şanlıurfa) Pencer (Pazı) Boranısı,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Urfa (Şanlıurfa) Su Kabağı Yemeği,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Urfa (Şanlıurfa) Üzlemeli Pilavı,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Urfa (Şanlıurfa) İsot Çömleği,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Urfa Aya Köftesi / Şanlıurfa Aya Köftesi,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Karaköprü Narı,Şanlıurfa,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Urfa Ağzı Açık / Şanlıurfa Ağzı Açık,Şanlıurfa,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Birecik Patlıcanı,Şanlıurfa,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Şanlıurfa Çiğ Köfte,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Şanlıurfa Tırnaklı Ekmeği,Şanlıurfa,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Şanlıurfa Açık Ekmeği (Urfa Açık Ekmeği),Şanlıurfa,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Şanlıurfa Ağzı Yumıh / Şanlıurfa Ağzı Yumuk,Şanlıurfa,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Şanlıurfa Bostanası / Bostana,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Şanlıurfa Lolaz Dürmiği/Şanlıurfa Lolaz Dürümü,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Şanlıurfa Pendirli Helvası / Şanlıurfa Peynirli Helvası,Şanlıurfa,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Şanlıurfa Tepsi Kebabı / Urfa Tepsi Kebabı,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Şanlıurfa Biberi,Şanlıurfa,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Urfa Şıllık Tatlısı (Şanlıurfa Şıllık Tatlısı),Şanlıurfa,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar",hamurişi tatlı,299.6842105263158,19,88.39812254892882
Karaköprü Tat Karpuzu,Şanlıurfa,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,sebze ve meyve,195.3793103448276,29,226.89006365467324
Siverek Tavası,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Urfa Eşkili,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Urfa Sini Darahlığı/ Şanlıurfa Sini Taraklığı,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
Urfa Miftahi Tas Kebabı/ Şanlıurfa Miftahi Tas Kebabı,Şanlıurfa,Yemekler ve çorbalar,yemekler ve çorbalar,211.11764705882354,17,101.90306812906884
